Time  1 - default sample rate;Load;Displacement;AccelerometerX;0 Degrees Transvers on Axle;Rosett +45 Degrees Along Axle;Rosett  90 Degrees Along Axle;Rosett  -45 Degrees Along Axle;Radius +45 Degrees Along Axle;MX840A_0 hardware time default sample rate                      
21,04666767;483,8697815;9,358618736;2,181190968;32,96751785;326,9161377;3,778007507;-313,9389343;-0,013820293;948333439,7
21,050001;483,8356934;9,359507561;2,228887796;33,54831314;327,1200562;-6,325860977;-314,9293213;-0,013820293;948333439,7
21,05333433;483,9320679;9,36001873;2,209162712;33,35767746;327,0113525;-3,78031683;-314,4705811;-0,013820293;948333439,7
21,05666767;483,9685974;9,360933304;2,192431927;32,84706879;326,8309021;5,040473938;-314,9265442;-0,013820293;948333439,7
21,060001;483,9150085;9,361492157;2,224060535;32,90391922;326,8311768;6,092674255;-315,2059937;-0,013820293;948333439,7
21,06333433;483,8287048;9,361854553;2,079478264;32,7271347;327,338562;-0,043159649;-314,8770142;-0,013820293;948333439,7
21,06666767;483,9425964;9,361773491;2,020464659;32,9197731;327,4651489;0,421792299;-315,2662659;-0,013820293;948333439,7
21,070001;484,1234131;9,362576485;2,054714918;32,91178131;327,0476685;0,342234671;-315,5749512;-0,013820293;948333439,7
21,07333433;484,1779175;9,363408089;2,02197814;33,28404999;327,107605;-1,321899652;-314,9573059;-0,013820293;948333439,7
21,07666767;484,1523132;9,36370945;2,08942318;33,01926041;327,1844177;-0,462145656;-315,2669678;-0,013820293;948333439,7
21,080001;484,2955933;9,36404705;2,171632528;32,99657822;327,1263428;-3,534588099;-315,0050964;-0,013820293;948333439,7
21,08333433;484,2088318;9,364427567;2,00434804;32,9118042;327,2374878;-0,726409793;-315,1242676;-0,013820293;948333439,7
21,08666767;484,1568909;9,365030289;2,018463135;32,6830864;327,2346497;0,213156536;-316,6079407;-0,013820293;948333439,7
21,090001;484,1640015;9,365981102;2,032431126;32,87116241;327,4011536;0,10174153;-315,5756226;-0,013820293;948333439,7
21,09333434;484,2874756;9,366816521;1,967942357;33,09992218;327,543457;-7,26320076;-315,6308594;-0,013820293;948333439,7
21,09666767;484,1967468;9,367453575;1,968205094;33,26413345;327,2272644;2,035726786;-316,5697327;-0,013820293;948333439,7
21,100001;484,1449585;9,367854118;1,998226762;33,23573685;326,7955933;0,880333543;-316,7104187;-0,013820293;948333439,7
21,10333434;484,2090454;9,36780262;2,12068224;33,12098694;327,0366821;0,341784418;-316,3887024;-0,013820293;948333439,7
21,10666767;484,3036804;9,368414879;1,947706461;33,22090912;327,4200745;-0,622055054;-316,5664978;-0,013820293;948333439,8
21,110001;484,3704224;9,369149208;1,979225039;33,40925217;327,5499268;-7,797985554;-316,4661255;-0,013820293;948333439,8
21,11333434;484,4569092;9,370024681;2,013184786;33,3897934;326,9298096;3,116720438;-315,3747864;-0,013820293;948333439,8
21,11666767;484,5004883;9,370890617;1,886960626;33,16143036;327,0775146;10,02570534;-316,8490295;-0,013820293;948333439,8
21,120001;484,5096436;9,371641159;1,946867824;33,20093918;327,5023499;10,9462328;-316,9180908;-0,013820293;948333439,8
21,12333434;484,7218628;9,372332573;1,925134301;33,06457138;327,3702698;-3,420400858;-316,3439331;-0,013820293;948333439,8
21,12666767;484,5873413;9,373422623;2,16658926;32,91386414;327,6373291;-1,392646074;-316,1694641;-0,013820293;948333439,8
21,130001;484,4981079;9,373733521;2,131752014;33,27745438;327,6692505;6,411602974;-316,6029358;-0,013820293;948333439,8
21,13333434;484,5328674;9,374253273;2,087776661;33,45298386;327,3231506;1,887035489;-316,9936523;-0,013820293;948333439,8
21,13666767;484,4320068;9,375247955;1,99630177;33,46632004;327,0806274;-4,204782963;-316,6500244;-0,013820293;948333439,8
21,140001;484,5126648;9,375905037;1,886304975;33,10368729;327,4457397;-9,924067497;-316,4623413;-0,013820293;948333439,8
21,14333434;484,6765747;9,376725197;2,072314739;33,00563812;327,2556152;-0,500996411;-316,975769;-0,013820293;948333439,8
21,14666767;484,7743225;9,377053261;2,002360106;32,96062851;327,5231628;-2,499813795;-316,8181763;-0,013820293;948333439,8
21,150001;484,8974304;9,377581596;1,931693435;33,06219101;327,480896;-6,691131115;-316,372406;-0,013820293;948333439,8
21,15333434;484,9222107;9,378572464;1,951960802;32,79271317;327,3132935;-9,761068344;-315,8622131;-0,013820293;948333439,8
21,15666767;484,9963989;9,379302025;2,169146061;32,87943649;327,2975769;-2,209057808;-315,7645264;-0,013820293;948333439,8
21,16000101;484,8743896;9,380290031;2,11115098;33,31081772;327,3386536;6,227750778;-317,4400635;-0,013820293;948333439,8
21,16333434;485,035675;9,381334305;2,031767845;33,11759567;327,5185852;-2,00417757;-317,3598938;-0,013820293;948333439,8
21,16666767;484,9035645;9,382411957;2,071947813;33,04416656;327,427002;-5,331092834;-317,1860352;-0,013820293;948333439,8
21,17000101;484,8241577;9,383503914;2,169618368;33,31830597;327,3295593;-0,577760935;-316,7103577;-0,013820293;948333439,8
21,17333434;484,8855286;9,384760857;2,146156549;33,04132843;327,615509;6,072292805;-316,9118347;-0,013820293;948333439,8
21,17666767;485,0818176;9,386241913;2,130351305;33,04777527;327,5348816;6,81734848;-316,7625427;-0,013820293;948333439,8
21,18000101;485,1132507;9,388075829;2,101512432;32,88411331;327,2956848;-0,22187227;-316,3310547;-0,013820293;948333439,8
21,18333434;485,0859985;9,389483452;2,04902339;32,6750946;327,6118774;-5,704561234;-316,1922913;-0,013820293;948333439,8
21,18666767;485,4211121;9,3901968;2,015742302;33,00378799;327,5012817;0,825960279;-316,2088623;-0,013820293;948333439,8
21,19000101;485,3347778;9,391243935;2,088801146;33,16571045;327,6737366;-0,208455279;-316,7085876;-0,013820293;948333439,8
21,19333434;485,3319702;9,392634392;2,138794422;33,26237106;327,7722473;-1,209433317;-315,7507019;-0,013820293;948333439,8
21,19666767;485,4860535;9,393598557;2,079858303;33,39161682;327,8173828;-4,366984844;-315,445282;-0,013820293;948333439,8
21,20000101;485,4476624;9,39473629;2,034128428;33,11190414;327,8020325;1,617659092;-316,0835571;-0,013820293;948333439,8
21,20333434;485,4268799;9,396110535;2,053901434;32,73506927;327,5871582;1,96456039;-316,5854492;-0,013820293;948333439,8
21,20666767;485,4680481;9,397309303;2,1173563;32,80151749;327,9751892;2,515056849;-316,5888977;-0,013820293;948333439,9
21,21000101;485,5678101;9,398358345;2,228589058;32,84799576;328,2107544;-1,537578702;-315,6354675;-0,013820293;948333439,9
21,21333434;485,6268921;9,399829865;2,116895676;33,2044754;327,9846802;3,082219362;-315,4649353;-0,013820293;948333439,9
21,21666767;485,6929626;9,400844574;2,011877775;33,6317749;327,7039795;4,848655224;-314,3105469;-0,013820293;948333439,9
21,22000101;485,8356323;9,402346611;2,028134108;33,19908905;328,1865845;-2,078555584;-314,301178;-0,013820293;948333439,9
21,22333434;485,8604736;9,404314995;2,146570206;32,90769577;328,3137817;-0,806165338;-315,6252747;-0,013820293;948333439,9
21,22666767;485,868927;9,405248642;2,090397835;32,85204315;328,3605347;6,503909588;-316,2506409;-0,013820293;948333439,9
21,23000101;485,8843689;9,406140327;2,029569387;33,11475754;328,1476135;3,55969286;-316,2321472;-0,013820293;948333439,9
21,23333434;485,9234619;9,407769203;2,093937874;33,17589951;328,2108765;-1,045963049;-315,1049194;-0,013820293;948333439,9
21,23666768;485,9562683;9,409362793;1,921972632;33,21111679;328,4129944;-6,961137772;-314,9629822;-0,013820293;948333439,9
21,24000101;485,9332581;9,410734177;1,950097322;32,9131279;328,4581299;-0,678184211;-314,8477478;-0,013820293;948333439,9
21,24333434;486,0973816;9,41127491;2,098076582;32,84634018;328,4799194;6,239677906;-315,5221863;-0,013820293;948333439,9
21,24666768;486,0137634;9,412432671;2,083505869;33,09719467;328,3218079;3,977238417;-314,8513489;-0,013820293;948333439,9
21,25000101;486,2232361;9,41404438;2,063705921;33,16425323;328,1727905;-2,675796032;-315,1498718;-0,013820293;948333439,9
21,25333434;486,174469;9,415246964;1,960584164;33,42198944;328,1352234;-2,903409481;-315,4009705;-0,013820293;948333439,9
21,25666768;486,1784973;9,416692734;2,01158905;33,17214584;328,1237793;12,51864433;-315,6966858;-0,013820293;948333439,9
21,26000101;485,9769897;9,418103218;2,180772305;33,31431198;328,4289551;6,287920952;-316,0591431;-0,013820293;948333439,9
21,26333434;486,2055359;9,419291496;2,064199686;33,28110504;328,5727234;1,599232197;-315,2389526;-0,013820293;948333439,9
21,26666768;486,3259277;9,4207201;2,022898197;33,41559219;328,8482361;1,09700489;-315,3021851;-0,013820293;948333439,9
21,27000101;486,282135;9,422427177;2,053032398;33,4394989;328,5811768;0,681500375;-316,2120972;-0,013820293;948333439,9
21,27333434;486,4744873;9,424228668;2,142103434;33,23140717;328,5252686;3,33772707;-316,7230225;-0,013820293;948333439,9
21,27666768;486,5279541;9,425593376;2,118205309;33,39551926;328,3847656;-1,720704794;-317,0714417;-0,013820293;948333439,9
21,28000101;486,7009583;9,426849365;2,03024292;33,25427246;328,6469421;-8,013319969;-315,9914551;-0,013820293;948333439,9
21,28333434;486,6718445;9,428832054;2,028167248;33,17346954;328,7811584;-2,67909956;-315,6064758;-0,013820293;948333439,9
21,28666768;486,7697449;9,43023777;2,068111181;32,86095047;329,1249084;3,408405542;-316,3721313;-0,013820293;948333439,9
21,29000101;486,7869873;9,431729317;2,12620616;33,04119492;329,1515808;5,319599628;-316,5910034;-0,013820293;948333439,9
21,29333434;486,88797;9,432844162;2,216960192;33,21178818;329,1090698;-1,054148436;-316,5380554;-0,013820293;948333439,9
21,29666768;486,8994141;9,434153557;2,081228971;33,40713501;328,8985901;-1,550413966;-316,2483521;-0,013820293;948333439,9
21,30000101;487,006073;9,436008453;2,092133999;33,1956749;329,0121765;4,971780777;-316,5599976;-0,013820293;948333439,9
21,30333435;486,997345;9,437849998;2,11925745;33,42769241;329,0299683;0,739112616;-316,4132385;-0,013820293;948333439,9
21,30666768;487,0509644;9,439753532;2,152230024;33,25582123;329,1236267;-2,744756699;-317,7964783;-0,013820293;948333440
21,31000101;487,1103516;9,441820145;2,158130169;32,93431091;329,3139954;-4,480606556;-317,2624817;-0,013820293;948333440
21,31333435;487,3060303;9,443691254;2,11260438;33,54297638;329,2789001;3,667315006;-316,4565125;-0,013820293;948333440
21,31666768;487,3477478;9,445651054;2,181162834;33,73275375;329,0844116;9,037557602;-316,2165833;-0,013820293;948333440
21,32000101;487,5563354;9,446615219;2,055288315;33,43663025;329,0872498;0,972441852;-316,4373779;-0,013820293;948333440
21,32333435;487,4728394;9,447247505;2,131215811;33,11988068;329,3360596;-3,205876589;-316,0753784;-0,013820293;948333440
21,32666768;487,5978699;9,449244499;2,084016323;33,06145477;329,3348694;-0,111150719;-316,7512512;-0,013820293;948333440
21,33000101;487,619873;9,451339722;2,184012651;32,93065643;329,1272583;2,504841328;-316,6682434;-0,013820293;948333440
21,33333435;487,6305237;9,453037262;2,140158892;33,23389053;329,6853027;-1,621950507;-316,393219;-0,013820293;948333440
21,33666768;487,5363159;9,453917503;2,034545422;33,49412537;329,6057434;-9,746265411;-317,3128967;-0,013820293;948333440
21,34000101;487,4977417;9,455813408;2,101150036;33,55222321;329,6901855;-2,05040884;-317,8439026;-0,013820293;948333440
21,34333435;487,5725098;9,457507133;2,026210785;33,19810486;329,8658142;5,691386223;-318,2904968;-0,013820293;948333440
21,34666768;487,619873;9,459253311;1,99841547;33,2530098;329,2991333;-0,526501119;-318,739563;-0,013820293;948333440
21,35000101;487,8066711;9,461107254;2,032999277;33,17808914;329,4766235;-2,494060516;-319,0389404;-0,013820293;948333440
21,35333435;487,7710876;9,463025093;2,112309217;33,45585632;329,7020264;0,231934309;-318,8499756;-0,013820293;948333440
21,35666768;487,9096069;9,464864731;2,186112642;33,6894989;329,7135315;0,970052719;-318,4335022;-0,013820293;948333440
21,36000101;488,0055237;9,466730118;2,112264156;33,29948807;329,7830811;1,145519972;-318,3772278;-0,013820293;948333440
21,36333435;488,152832;9,46831131;2,066442013;33,2291832;329,6017151;-9,187448502;-318,633606;-0,013820293;948333440
21,36666768;488,1651917;9,470337868;1,959578633;33,49309921;329,7992859;-4,096153736;-318,2180481;-0,013820293;948333440
21,37000102;488,1458435;9,471774101;2,127314329;33,33356476;329,5126343;-4,3898983;-317,466095;-0,013820293;948333440
21,37333435;488,1796875;9,473853111;2,028365374;33,23225784;329,8342896;-3,604443312;-317,8008118;-0,013820293;948333440
21,37666768;488,1833191;9,475172997;2,050257444;33,40997314;329,7119446;-4,546689034;-319,237915;-0,013820293;948333440
21,38000102;488,1512146;9,476177216;2,030443192;33,37556839;330,0985718;-5,979261875;-319,0249023;-0,013820293;948333440
21,38333435;488,2012939;9,477464676;2,093593597;33,17103958;330,0904541;-3,207130194;-319,1159363;-0,013820293;948333440
21,38666768;488,3643494;9,479224205;2,180467844;32,9303093;330,1105652;0,938701093;-319,6589661;-0,013820293;948333440
21,39000102;488,5660095;9,481293678;2,183949709;33,08091354;330,354187;3,24867034;-319,7684937;-0,013820293;948333440
21,39333435;488,7031555;9,482708931;2,180164576;33,63888931;330,1228027;-0,890136003;-319,8269348;-0,013820293;948333440
21,39666768;488,6174316;9,484023094;2,049246788;33,56816101;330,3360901;-3,589421988;-319,8020325;-0,013820293;948333440
21,40000102;488,6140137;9,485886574;1,927592993;33,3901825;330,3674011;-0,224408001;-319,8748474;-0,013820293;948333440
21,40333435;488,5617676;9,487692833;1,982911587;33,21356583;330,2374268;1,401510119;-319,9111023;-0,013820293;948333440
21,40666768;488,8518372;9,489843369;1,986147881;33,29808426;330,5692749;2,409994364;-319,6948853;-0,013820293;948333440,1
21,41000102;488,8247375;9,491568565;2,078148603;33,79267502;330,2146301;-4,016735077;-320,2859192;-0,013820293;948333440,1
21,41333435;488,8594666;9,49384594;2,080948591;33,62251282;330,3130493;1,611332893;-320,4190369;-0,013820293;948333440,1
21,41666768;489,0449219;9,495625496;2,080826759;33,73684692;329,9720154;4,439328671;-319,9258423;-0,013820293;948333440,1
21,42000102;488,9931335;9,497532845;2,050929546;33,30214691;330,4316406;-1,655944347;-320,9222107;-0,013820293;948333440,1
21,42333435;489,1769714;9,499785423;2,139283419;33,23643494;330,6165771;-1,838963628;-321,958374;-0,013820293;948333440,1
21,42666768;489,381958;9,501861572;2,075024605;32,98031235;330,6817017;1,691264868;-322,3716431;-0,013820293;948333440,1
21,43000102;489,198822;9,503305435;2,058701754;33,32886887;330,8982849;2,824158907;-321,9654846;-0,013820293;948333440,1
21,43333435;489,3022766;9,50549221;2,068892479;33,45749664;330,5617676;1,891145229;-321,5793762;-0,013820293;948333440,1
21,43666768;489,4667969;9,506925583;2,11638236;33,38472366;330,7310486;-2,369213104;-321,1492004;-0,013820293;948333440,1
21,44000102;489,6704407;9,508926392;2,117990971;33,5491333;330,9302673;-5,707311153;-320,4847717;-0,013820293;948333440,1
21,44333435;489,7273865;9,510556221;2,128952026;33,23585892;330,8037109;2,486627579;-320,5349426;-0,013820293;948333440,1
21,44666769;489,8257141;9,512866974;2,111496687;33,37570572;331,1213989;-1,726214528;-320,5046997;-0,013820293;948333440,1
21,45000102;489,7245789;9,515638351;2,099994898;33,42570496;330,9861755;-3,636236906;-320,7444458;-0,013820293;948333440,1
21,45333435;489,6807861;9,517865181;2,065363169;33,4307518;331,3380432;-1,342479706;-320,5922241;-0,013820293;948333440,1
21,45666769;489,8100586;9,519012451;2,153750181;33,40694046;331,1534424;1,999548912;-320,53479;-0,013820293;948333440,1
21,46000102;489,8449707;9,520806313;2,18034935;33,47535324;331,1325073;3,035666943;-320,3696899;-0,013820293;948333440,1
21,46333435;489,7073364;9,522921562;2,11874032;33,39854813;331,115387;-2,648662806;-320,3552246;-0,013820293;948333440,1
21,46666769;490,0039368;9,524879456;2,10028553;33,29021454;331,2037659;-2,47014451;-320,9205322;-0,013820293;948333440,1
21,47000102;490,2887268;9,526996613;2,027646303;33,34640884;331,5898132;2,29616189;-321,9287415;-0,013820293;948333440,1
21,47333435;490,3695679;9,529408455;1,955098391;33,73215485;331,4611511;3,076206446;-321,904541;-0,013820293;948333440,1
21,47666769;490,3916626;9,531334877;2,127510548;33,8061676;331,277771;-0,283969939;-321,1594238;-0,013820293;948333440,1
21,48000102;490,4873047;9,533594131;2,11261034;33,48566818;331,2227478;-1,482472658;-321,6991272;-0,013820293;948333440,1
21,48333435;490,4993591;9,535429955;2,046054602;33,38984299;331,6052551;6,185131073;-321,4033508;-0,013820293;948333440,1
21,48666769;490,6469116;9,537222862;2,074094772;33,42058945;331,3488464;8,551833153;-321,0635681;-0,013820293;948333440,1
21,49000102;490,8745422;9,539748192;2,011878967;33,6521492;331,5863953;4,857135773;-321,3384094;-0,013820293;948333440,1
21,49333435;490,8035278;9,54155159;2,03394866;33,7482338;331,7879944;-8,417930603;-320,711731;-0,013820293;948333440,1
21,49666769;490,7454224;9,543351173;2,088292599;33,71346283;331,5109558;0,442135751;-320,6208801;-0,013820293;948333440,1
21,50000102;490,7208862;9,54546833;2,017677069;33,42412949;331,2722778;12,55124474;-320,6956177;-0,013820293;948333440,1
21,50333435;491,0003662;9,547603607;2,107560396;33,40789413;331,6282043;4,380336285;-319,7842407;-0,013820293;948333440,1
21,50666769;491,0806885;9,550358772;2,070810556;33,54494095;332,0267029;3,482032299;-319,6518555;-0,013820293;948333440,2
21,51000102;491,1018066;9,551850319;2,083459377;33,62229538;331,8645325;4,396893501;-320,1888733;-0,013820293;948333440,2
21,51333436;491,3230286;9,55401516;2,123489857;33,40060043;331,8766174;3,157342672;-320,6456909;-0,013820293;948333440,2
21,51666769;491,5310974;9,556014061;2,12578392;33,30499268;331,9680481;6,930159569;-320,6716614;-0,013820293;948333440,2
21,52000102;491,5590515;9,558254242;2,152666807;33,34854507;331,9889832;2,023871183;-321,7102661;-0,013820293;948333440,2
21,52333436;491,6775818;9,559969902;2,105680466;33,28234863;331,9347534;-1,76680696;-321,8605347;-0,013820293;948333440,2
21,52666769;491,5959778;9,562458992;2,209467888;33,6039505;332,2868042;5,184941769;-322,030365;-0,013820293;948333440,2
21,53000102;491,7655945;9,564891815;2,181984425;33,69919968;332,2302551;0,123885602;-322,4930115;-0,013820293;948333440,2
21,53333436;491,8657532;9,566781044;2,272181749;33,65504456;332,4401855;1,911749721;-322,5011292;-0,013820293;948333440,2
21,53666769;491,8117981;9,569177628;2,174105167;33,60805893;332,7206421;-2,916976929;-321,8234253;-0,013820293;948333440,2
21,54000102;491,9334106;9,571663857;2,03651762;33,60216522;332,3898926;0,703546941;-322,3468323;-0,013820293;948333440,2
21,54333436;492,0148315;9,573986053;1,980234981;33,67095184;332,4716797;4,131936073;-322,239502;-0,013820293;948333440,2
21,54666769;492,0678711;9,576178551;2,120092154;33,54018402;332,2846069;5,373344421;-321,8456421;-0,013820293;948333440,2
21,55000102;492,1704407;9,578138351;2,200750828;33,58364487;332,2497559;-3,900406837;-322,0058594;-0,013820293;948333440,2
21,55333436;492,1758423;9,580916405;2,262330055;33,47552872;332,8572693;-5,041827679;-321,035553;-0,013820293;948333440,2
21,55666769;492,4432678;9,583010674;2,130330086;33,33550644;333,0788574;-3,926514626;-322,2420349;-0,013820293;948333440,2
21,56000102;492,5250854;9,584915161;2,051887989;33,37932587;332,8420715;-1,303973198;-322,5682068;-0,013820293;948333440,2
21,56333436;492,6504517;9,587071419;2,005880594;33,54377365;332,977417;-3,55932498;-321,6160278;-0,013820293;948333440,2
21,56666769;492,6678772;9,589189529;2,1067276;33,46655655;333,1706238;2,195751667;-323,1455994;-0,013820293;948333440,2
21,57000102;492,7724609;9,591269493;2,012148857;33,76811218;333,0079041;1,779053688;-323,6784668;-0,013820293;948333440,2
21,57333436;492,8162842;9,593346596;2,036619663;33,73595047;332,8577881;9,750740051;-323,1953125;-0,013820293;948333440,2
21,57666769;493,0439453;9,595761299;2,155951977;33,90372086;333,1687012;8,516969681;-323,4250488;-0,013820293;948333440,2
21,58000102;493,199646;9,598027229;2,011937618;33,78644562;333,3280029;3,472694635;-324,2574768;-0,013820293;948333440,2
21,58333436;493,0693054;9,600135803;2,079074621;33,29644394;333,54599;-2,853535175;-324,7308655;-0,013820293;948333440,2
21,58666769;493,2294312;9,602861404;2,146082163;33,46952057;333,2096863;-1,465871096;-325,4595642;-0,013820293;948333440,2
21,59000103;493,3629761;9,605457306;2,057410955;33,76628113;333,0079346;4,659279823;-324,4165649;-0,013820293;948333440,2
21,59333436;493,4691772;9,607891083;2,049922705;33,70308304;333,3483276;5,272136211;-323,5128479;-0,013820293;948333440,2
21,59666769;493,6188354;9,609742165;2,06134367;33,50699234;333,5471802;-1,602419853;-322,8859863;-0,013820293;948333440,2
21,60000103;493,7903137;9,612135887;2,09945488;33,68129349;333,6611023;1,646928906;-323,1343079;-0,013820293;948333440,2
21,60333436;493,8478699;9,614929199;2,073358059;33,23165131;333,6341553;6,125333309;-323,9648743;-0,013820293;948333440,2
21,60666769;493,8056946;9,617424011;1,939052105;33,33327866;333,8585205;6,340866089;-324,6318665;-0,013820293;948333440,3
21,61000103;494,0344849;9,61988163;2,108228207;33,70869064;333,7250061;-4,281965256;-324,3660278;-0,013820293;948333440,3
21,61333436;494,1765442;9,622084618;2,124711752;34,00794983;333,6160583;-2,00749445;-324,0653076;-0,013820293;948333440,3
21,61666769;494,2159729;9,624134064;1,970260978;34,03691864;333,7186584;-3,329012871;-324,1058044;-0,013820293;948333440,3
21,62000103;494,1565552;9,626790047;2,077315569;33,973629;333,6750488;8,850302696;-325,3900757;-0,013820293;948333440,3
21,62333436;494,1547852;9,629276276;2,098670006;33,32938766;333,9771118;6,805202484;-325,4672546;-0,013820293;948333440,3
21,62666769;494,2946167;9,631508827;2,121103525;33,40222168;334,3278198;-0,10705056;-325,2900391;-0,013820293;948333440,3
21,63000103;494,5013733;9,634496689;2,122207403;33,62617111;334,1167603;-3,109458923;-325,2564087;-0,013820293;948333440,3
21,63333436;494,5863647;9,6373806;2,004124641;33,58564377;334,117218;2,547322989;-324,7286377;-0,013820293;948333440,3
21,63666769;494,7002869;9,639588356;2,116974115;33,34912491;334,5111694;4,750729561;-324,5067444;-0,013820293;948333440,3
21,64000103;494,7113037;9,641925812;2,132140398;33,55047607;334,4014282;8,318930626;-325,4199219;-0,013820293;948333440,3
21,64333436;494,8785095;9,644823074;2,091439724;33,59942627;334,3761292;2,209357977;-326,3647156;-0,013820293;948333440,3
21,64666769;494,9594116;9,647283554;2,093168497;33,24990463;334,6230164;-3,526448011;-326,3123169;-0,013820293;948333440,3
21,65000103;495,0751648;9,649827957;2,034127474;33,69120407;334,6460876;-4,134308815;-325,7087708;-0,013820293;948333440,3
21,65333436;495,1138306;9,652367592;2,0924716;34,13357925;334,6026306;2,67802763;-325,5393677;-0,013820293;948333440,3
21,6566677;495,313385;9,654649734;2,020884037;33,78245926;334,7001648;0,290796667;-326,2949524;-0,013820293;948333440,3
21,66000103;495,1408691;9,658273697;2,07128334;33,57656097;334,9251099;-0,332646251;-325,8383789;-0,013820293;948333440,3
21,66333436;495,3121643;9,66110611;2,04390049;33,51168442;334,6318665;2,884587288;-326,0175781;-0,013820293;948333440,3
21,6666677;495,4607239;9,66328907;2,088730574;33,39035797;334,7142334;2,400683403;-326,6127014;-0,013820293;948333440,3
21,67000103;495,5975952;9,665942192;2,120925426;33,51164246;335,3080139;0,594957173;-325,4435425;-0,013820293;948333440,3
21,67333436;495,7264404;9,669104576;2,086489916;33,95889282;334,8431091;-4,696577072;-324,5389709;-0,013820293;948333440,3
21,6766677;495,7223816;9,671670914;1,934109807;34,28718948;334,8786926;-2,989538431;-324,2478027;-0,013820293;948333440,3
21,68000103;495,9006958;9,67388916;2,087005615;34,07954407;335,2607727;4,702860355;-324,006073;-0,013820293;948333440,3
21,68333436;496,0547485;9,676092148;2,129199266;33,67749786;335,3825989;5,328328609;-324,886261;-0,013820293;948333440,3
21,6866677;496,1584778;9,678841591;2,038217545;33,87984848;335,3460693;2,032463074;-325,0947266;-0,013820293;948333440,3
21,69000103;496,243988;9,681509018;2,007103682;33,60970688;335,0976868;0,589591026;-323,98349;-0,013820293;948333440,3
21,69333436;496,427002;9,683917999;2,126231909;33,76330566;335,2135925;0,168348446;-324,1480103;-0,013820293;948333440,3
21,6966677;496,5144043;9,687062263;2,222741604;33,89942169;335,3795776;5,070075512;-324,9021301;-0,013820293;948333440,3
21,70000103;496,56427;9,689770699;2,111353397;33,85002518;335,2788086;3,221430063;-325,7772522;-0,013820293;948333440,3
21,70333436;496,7194519;9,692871094;2,129770994;33,83225632;335,3638306;3,352734089;-324,5279541;-0,013820293;948333440,3
21,7066677;496,7865906;9,695206642;2,129829168;33,82747269;335,5289001;-3,686380863;-324,6195068;-0,013820293;948333440,4
21,71000103;496,9190674;9,698040009;2,165205002;34,16278839;335,8490906;5,685172081;-324,702179;-0,013820293;948333440,4
21,71333436;497,0128784;9,701480865;2,120588541;34,07266235;336,0010681;6,533323765;-324,5769348;-0,013820293;948333440,4
21,7166677;497,2408142;9,704257965;1,997005343;33,91671371;336,0632324;8,771435738;-324,371521;-0,013820293;948333440,4
21,72000103;497,3097534;9,706514359;1,957824111;33,96619415;336,206604;2,167290211;-323,8586426;-0,013820293;948333440,4
21,72333437;497,6013794;9,709498405;2,089704514;33,81871033;336,1842041;-3,303680658;-324,3290405;-0,013820293;948333440,4
21,7266677;497,6855469;9,713411331;2,142599106;34,08927917;336,4805908;1,617741704;-323,8327942;-0,013820293;948333440,4
21,73000103;497,7568054;9,716846466;2,08237505;33,90967941;336,4927063;5,873528957;-323,7669373;-0,013820293;948333440,4
21,73333437;497,8303223;9,719520569;2,126301289;34,04780197;336,0783997;6,442458153;-324,0793762;-0,013820293;948333440,4
21,7366677;497,8187561;9,722290039;2,172379971;33,81293869;336,4065857;3,596087933;-323,6893005;-0,013820293;948333440,4
21,74000103;497,8041077;9,72524929;2,165382147;34,06430054;336,3212585;3,027556419;-324,6630859;-0,013820293;948333440,4
21,74333437;498,0549927;9,728384972;2,104722738;33,83561707;336,6108398;5,4272995;-324,8854675;-0,013820293;948333440,4
21,7466677;498,2221985;9,730784416;1,92235148;33,63672256;336,6072083;0,578755975;-325,2217712;-0,013820293;948333440,4
21,75000103;498,4226379;9,733670235;2,060128689;33,79158783;336,8562927;-2,641357183;-326,2709961;-0,013820293;948333440,4
21,75333437;498,7171326;9,736725807;2,216689825;34,09274673;336,811554;-1,417273164;-326,6430359;-0,013820293;948333440,4
21,7566677;498,7277222;9,740963936;2,101428986;34,33921814;336,8201904;0,926806808;-326,6462708;-0,013820293;948333440,4
21,76000103;498,8341675;9,743852615;2,277373075;34,13108063;336,6577148;4,71886301;-324,2240295;-0,013820293;948333440,4
21,76333437;498,9952087;9,746106148;2,226315022;34,17841721;337,076355;-2,161566734;-323,7754822;-0,013820293;948333440,4
21,7666677;499,1727905;9,749424934;2,238763332;33,76613235;337,3466492;0,86604774;-324,2268066;-0,013820293;948333440,4
21,77000103;499,1017151;9,752971649;1,993339896;34,12597656;337,3775635;4,806920528;-325,0482788;-0,013820293;948333440,4
21,77333437;499,4332886;9,755982399;2,040114164;34,19598389;337,5668945;4,996050358;-325,3432922;-0,013820293;948333440,4
21,7766677;499,521637;9,758641243;2,147301435;34,34552765;337,4651794;2,184481382;-325,5096741;-0,013820293;948333440,4
21,78000103;499,6283875;9,761321068;2,135369539;34,33216858;337,2137451;2,443584442;-325,319458;-0,013820293;948333440,4
21,78333437;499,8198547;9,764892578;2,172775984;34,30267334;337,2865295;1,647498369;-325,5192261;-0,013820293;948333440,4
21,7866677;499,9101563;9,767944336;2,17008853;33,74007797;337,7641296;2,115756989;-325,7643127;-0,013820293;948333440,4
21,79000103;500,0337524;9,771399498;2,161299229;34,22880173;338,1006165;5,59576416;-326,3755493;-0,013820293;948333440,4
