Time  1 - default sample rate                                   ;Load [N];Displacement [mm];AccelerometerX;0 Degrees Transvers on Axle;Rosett +45 Degrees Along Axle;Rosett  90 Degrees Along Axle;Rosett  -45 Degrees Along Axle;Radius +45 Degrees Along Axle;MX840A_0 hardware time default sample rate
20.00333428;1255.926392;27.87401009;4.350009441;86.46260834;854.2832642;-16.52969551;-820.5871582;0.098360285;947504030.1
20.00666762;1257.424194;27.90022278;4.143475056;86.12654114;854.9633179;22.33412743;-821.8218384;0.098360285;947504030.1
20.01000095;1258.097168;27.92843437;4.289118767;86.85539246;855.9898071;13.27303505;-821.8453369;0.098360285;947504030.1
20.01333428;1259.512207;27.95842171;4.320111275;87.02990723;856.9718628;-7.973443031;-822.1257935;0.098360285;947504030.1
20.01666762;1260.666382;27.98778534;4.296902657;87.15634155;857.6500244;31.35347176;-823.6880493;0.098360285;947504030.1
20.02000095;1261.734375;28.01452637;4.420203209;87.57801819;858.5679321;-7.806490421;-824.9731445;0.098360285;947504030.1
20.02333428;1263.068604;28.03959846;4.440101624;87.41507721;859.5473022;9.750846863;-824.894165;0.098360285;947504030.1
20.02666762;1264.113647;28.06919861;4.51539135;87.38278961;860.1113892;30.40288925;-826.0458374;0.098360285;947504030.1
20.03000095;1265.523926;28.10025787;4.448390484;87.24985504;861.0984497;-10.73417759;-827.3184814;0.098360285;947504030.1
20.03333428;1266.508545;28.12865639;4.526436329;87.24858093;861.9244385;12.64108276;-827.2752686;0.098360285;947504030.1
20.03666762;1267.613159;28.15531921;4.476115704;87.42506409;862.5891113;15.545187;-828.1257935;0.098360285;947504030.1
20.04000095;1268.731812;28.18297577;4.618194103;87.50761414;863.2283325;-7.989518166;-829.6737061;0.098360285;947504030.1
20.04333429;1270.033447;28.21206474;4.77530098;87.53125;864.0430908;29.27614021;-830.6633301;0.098360285;947504030.1
20.04666762;1271.291748;28.23966789;4.724431992;87.60713196;864.7144775;0.324492306;-832.6796265;0.098360285;947504030.1
20.05000095;1272.24707;28.26419258;4.846544743;87.69032288;865.3723755;4.740715504;-833.5817261;0.098360285;947504030.1
20.05333429;1273.567139;28.29049683;4.852789879;87.73252869;865.8312988;24.15714264;-834.1867065;0.098360285;947504030.1
20.05666762;1275.122559;28.320364;4.957779408;88.0898056;866.9866333;-12.97912598;-833.9176025;0.098360285;947504030.1
20.06000095;1275.86853;28.34864616;4.95240736;88.92442322;868.0230103;23.46736526;-834.4230957;0.098360285;947504030.1
20.06333429;1276.686157;28.37184525;5.002356052;88.62944794;868.6551514;9.655187607;-835.7382813;0.098360285;947504030.1
20.06666762;1277.779541;28.39644814;5.114399433;87.94567108;869.6420898;-23.53275299;-837.3530273;0.098360285;947504030.1
20.07000095;1278.687378;28.42251968;5.200030804;87.90090942;870.0198975;25.6161232;-837.5987549;0.098360285;947504030.1
20.07333429;1279.978271;28.44917679;5.243444443;88.43068695;870.6820679;7.823880196;-838.1418457;0.098360285;947504030.1
20.07666762;1280.861084;28.47346687;5.193790436;88.50511932;871.5743408;2.843938589;-839.1052856;0.098360285;947504030.1
20.08000095;1281.922485;28.49728203;5.329223633;88.61082458;872.2884521;14.43601036;-839.1508789;0.098360285;947504030.1
20.08333429;1282.94397;28.52227783;5.235595703;88.94446564;872.7539063;-14.77025223;-840.0391235;0.098360285;947504030.2
20.08666762;1283.828125;28.54642487;5.294948101;88.70664978;873.5673828;26.67491531;-840.6029663;0.098360285;947504030.2
20.09000095;1284.943359;28.57062149;5.254896641;88.42998505;874.2775879;11.10810947;-841.4022217;0.098360285;947504030.2
20.09333429;1286.09314;28.59626961;5.256667137;88.78897858;874.8773193;-6.180300236;-841.4209595;0.098360285;947504030.2
20.09666762;1286.832397;28.62195015;5.300991058;89.01735687;875.7072144;27.94911003;-842.1060791;0.098360285;947504030.2
20.10000095;1288.974365;28.6458931;5.372518063;89.30303955;876.4224243;-1.641690493;-843.9786377;0.098360285;947504030.2
20.10333429;1289.166748;28.67051315;5.308820248;89.12510681;876.6003418;21.15491486;-845.8138428;0.098360285;947504030.2
20.10666762;1290.248657;28.69651604;5.413012981;88.99701691;877.3948975;24.36730957;-845.2365723;0.098360285;947504030.2
20.11000096;1291.721191;28.7219696;5.282892227;89.17126465;878.5637817;-13.79993057;-846.378418;0.098360285;947504030.2
20.11333429;1292.190674;28.74673271;5.234591961;89.10735321;878.9082031;20.31302261;-847.1104736;0.098360285;947504030.2
20.11666762;1293.518799;28.77148438;5.238768578;89.60799408;879.8571167;7.872044563;-847.6689453;0.098360285;947504030.2
20.12000096;1294.27417;28.79550362;5.214825153;89.28871155;880.7966919;-4.52276659;-848.5713501;0.098360285;947504030.2
20.12333429;1295.58374;28.81850815;5.303818703;89.23312378;881.2730103;24.08166504;-848.9968872;0.098360285;947504030.2
20.12666762;1297.135742;28.84256744;5.217079163;89.22406006;882.1532593;-7.151706696;-849.5158081;0.098360285;947504030.2
20.13000096;1297.651489;28.8673439;5.398350239;89.44497681;882.7874756;10.21986389;-849.5392456;0.098360285;947504030.2
20.13333429;1298.60376;28.89166451;5.245362282;89.7821579;883.3549194;18.75557327;-849.2443237;0.098360285;947504030.2
20.13666762;1299.510742;28.91564941;5.138428688;89.91199493;883.9959717;-7.861465454;-850.7573242;0.098360285;947504030.2
20.14000096;1299.941406;28.94030571;5.126709938;89.81471252;884.4817505;32.19453049;-851.7285156;0.098360285;947504030.2
20.14333429;1301.21936;28.9667511;5.02221489;89.99581146;885.447876;7.492120266;-852.6555786;0.098360285;947504030.2
20.14666762;1302.168335;28.99188805;5.032110691;89.95717621;886.0385742;0.094711386;-853.9967041;0.098360285;947504030.2
20.15000096;1303.240356;29.01463509;4.885951042;89.99549103;886.7885742;25.41641426;-854.3486938;0.098360285;947504030.2
20.15333429;1304.10083;29.036026;4.852518082;90.66056824;887.460083;-12.38166142;-855.6357422;0.098360285;947504030.2
20.15666762;1305.103882;29.06046677;4.846373081;90.36186218;888.0210571;18.02216911;-855.9053955;0.098360285;947504030.2
20.16000096;1306.151001;29.08587456;4.829878807;90.31253815;888.866394;8.231323242;-856.2317505;0.098360285;947504030.2
20.16333429;1307.245728;29.10809326;4.823362827;90.37968445;889.4528198;-8.822408676;-856.638916;0.098360285;947504030.2
20.16666762;1307.928101;29.13003922;4.785974503;90.14389038;889.7526245;32.1428566;-856.6138306;0.098360285;947504030.2
20.17000096;1308.83728;29.15500641;4.797105312;90.18286896;890.7554321;-2.802949429;-856.8561401;0.098360285;947504030.2
20.17333429;1310.019897;29.18105698;4.833092213;90.13970184;891.5948486;-1.883139372;-858.2816162;0.098360285;947504030.2
20.17666763;1310.979126;29.20458412;4.755726337;90.36320496;892.0429077;17.93245316;-859.0410767;0.098360285;947504030.2
20.18000096;1312.04541;29.22569656;4.751147747;90.56196594;892.5714722;-14.17172718;-860.3436279;0.098360285;947504030.2
20.18333429;1312.923828;29.24798393;4.834095478;90.58103943;892.9610596;22.16441727;-862.1344604;0.098360285;947504030.3
20.18666763;1313.970337;29.27162743;4.817064762;90.57946014;894.0774536;10.18261719;-862.6813354;0.098360285;947504030.3
20.19000096;1315.053345;29.29422569;4.752075672;90.62358856;894.7172241;-16.38435936;-863.1809082;0.098360285;947504030.3
20.19333429;1316.104248;29.31625557;4.697846413;90.86281586;895.2266235;23.88095665;-862.1729126;0.098360285;947504030.3
20.19666763;1317.124878;29.33842659;4.659835339;90.88864899;895.4436646;5.721061707;-861.6723633;0.098360285;947504030.3
20.20000096;1317.960571;29.36140633;4.750991344;91.0660553;896.1732178;-4.790947437;-863.5874023;0.098360285;947504030.3
20.20333429;1319.117798;29.38372612;4.720351219;91.24528503;897.1769409;22.54521751;-864.0007324;0.098360285;947504030.3
20.20666763;1319.884155;29.40441322;4.810942173;91.11392975;897.8141479;-5.218371868;-864.737793;0.098360285;947504030.3
20.21000096;1320.812622;29.42517471;4.740268707;90.98381042;898.4348145;0.694448054;-866.1057739;0.098360285;947504030.3
20.21333429;1321.885986;29.44769478;4.73008585;91.28313446;898.9827271;28.56773949;-867.4638062;0.098360285;947504030.3
20.21666763;1322.68811;29.47191429;4.800686836;91.35406494;899.8031006;-14.19687843;-867.5927734;0.098360285;947504030.3
20.22000096;1323.214966;29.49624252;4.882387161;91.44560242;900.0792847;15.11230373;-868.2680664;0.098360285;947504030.3
20.22333429;1324.327148;29.51703072;4.935041904;91.10980225;900.6950684;15.50010395;-868.8057861;0.098360285;947504030.3
20.22666763;1325.19812;29.53649139;5.01330471;91.16573334;901.2105103;-14.48509312;-868.7195435;0.098360285;947504030.3
20.23000096;1326.103027;29.55782318;5.028641701;91.12862396;901.9003296;24.22621346;-868.6098633;0.098360285;947504030.3
20.23333429;1327.068115;29.58214951;5.078706264;91.09368134;902.4562988;10.61409473;-869.8765869;0.098360285;947504030.3
20.23666763;1327.984497;29.60627365;5.074714184;91.34344482;902.8286133;-8.928324699;-871.213501;0.098360285;947504030.3
20.24000096;1329.136475;29.62849617;5.087462902;91.35308075;903.7045898;32.99542236;-870.6954346;0.098360285;947504030.3
20.24333429;1330.004517;29.64697075;5.123125076;91.48590851;904.2630005;1.157612443;-871.8421021;0.098360285;947504030.3
20.24666763;1330.905029;29.66426277;5.123664856;91.58766174;904.7943115;-10.30324554;-872.8586426;0.098360285;947504030.3
20.25000096;1331.764771;29.68611717;5.158621788;91.85214996;905.5969849;28.82863808;-872.2589111;0.098360285;947504030.3
20.2533343;1332.606201;29.71042252;5.204604149;91.8961792;905.9001465;-10.60731506;-872.8685303;0.098360285;947504030.3
20.25666763;1333.30896;29.73241234;5.267804146;92.26325226;906.6796265;12.74638653;-874.2159424;0.098360285;947504030.3
20.26000096;1334.13916;29.75157547;5.21024704;92.0067749;907.5266113;12.35105991;-874.6576538;0.098360285;947504030.3
20.2633343;1335.103516;29.77188301;5.177309513;91.97182465;907.9429932;-12.61013794;-874.5053711;0.098360285;947504030.3
20.26666763;1335.970337;29.79475403;5.159228325;91.86806488;908.4384766;25.17564774;-875.291748;0.098360285;947504030.3
20.27000096;1337.201538;29.81673431;5.175937653;92.29969025;908.8444824;6.873740673;-876.0823975;0.098360285;947504030.3
20.2733343;1337.840332;29.8361187;5.228761673;92.32915497;909.2713013;1.453753948;-876.2138672;0.098360285;947504030.3
20.27666763;1339.192139;29.85640335;5.20318985;92.33429718;909.8384399;16.10583878;-877.175293;0.098360285;947504030.3
20.28000096;1340.005005;29.8788147;5.117810726;92.33602905;910.6511841;-21.85655594;-879.0686035;0.098360285;947504030.3
20.2833343;1340.734741;29.9002018;5.312326908;92.42582703;911.3170776;15.40897751;-880.5045166;0.098360285;947504030.4
20.28666763;1341.608765;29.91984749;5.264261246;92.77663422;912.0551147;25.57826233;-882.0767822;0.098360285;947504030.4
20.29000096;1341.956787;29.93839455;5.295063496;92.42527008;912.6850586;-9.76384449;-882.8450317;0.098360285;947504030.4
20.2933343;1343.035767;29.95838356;5.233407021;92.26262665;913.2050781;16.30799866;-881.7442017;0.098360285;947504030.4
20.29666763;1343.52356;29.98021889;5.385585785;92.71613312;913.5184937;16.66801834;-880.8319702;0.098360285;947504030.4
20.30000096;1344.18457;30.0020752;5.384405613;92.60279083;914.097229;-15.29544163;-881.3510132;0.098360285;947504030.4
20.3033343;1344.953125;30.02200317;5.299252033;92.88069153;915.1578369;30.5516777;-881.9650879;0.098360285;947504030.4
20.30666763;1345.714111;30.04053116;5.444979668;92.88109589;915.5909424;5.481352329;-882.4138184;0.098360285;947504030.4
20.31000096;1347.019897;30.06062126;5.326161385;92.87638855;915.7140503;-10.87502193;-883.5529175;0.098360285;947504030.4
20.3133343;1347.59729;30.08285332;5.216747284;92.47214508;916.3937988;25.38931274;-884.0906372;0.098360285;947504030.4
20.31666763;1348.597778;30.10323334;5.208881855;92.65453339;917.3352661;-4.371566772;-884.1791382;0.098360285;947504030.4
20.32000097;1349.401978;30.12151146;5.187108517;93.06398773;917.6639404;3.594949722;-883.411499;0.098360285;947504030.4
20.3233343;1350.071655;30.14032555;5.289371014;93.28806305;918.2090454;29.4949398;-883.2669678;0.098360285;947504030.4
20.32666763;1351.041382;30.16112137;5.236001492;93.04798126;918.5932007;-10.1361084;-883.6021118;0.098360285;947504030.4
20.33000097;1351.744873;30.18182564;5.144159317;93.3911438;919.0887451;-1.338821411;-884.8789063;0.098360285;947504030.4
20.3333343;1344.090332;30.20056152;5.050677776;93.21212006;919.6656494;24.40342903;-885.4956665;0.098360285;947504030.4
20.33666763;1349.882568;30.21318245;6.473155499;93.45519257;920.1147461;-15.23234272;-886.5013428;0.098360285;947504030.4
20.34000097;1342.94519;30.21696854;5.932720184;93.5017395;920.8875732;12.14875412;-886.5780029;0.098360285;947504030.4
20.3433343;1347.833008;30.21804619;5.733566761;93.63915253;920.6206055;21.23865318;-886.8210449;0.098360285;947504030.4
20.34666763;1354.067993;30.21824455;3.748522282;93.33761597;920.711853;-8.333778381;-887.6017456;0.098360285;947504030.4
20.35000097;1352.556763;30.21809769;4.291362286;93.3007431;920.6320801;15.19760323;-888.7328491;0.098360285;947504030.4
20.3533343;1354.453125;30.2186203;3.364071131;93.34237671;920.5564575;22.24936485;-888.4846802;0.098360285;947504030.4
20.35666763;1352.550415;30.21869469;3.949229956;93.40393066;920.1591187;-10.7053194;-888.4703979;0.098360285;947504030.4
20.36000097;1352.421997;30.21849823;4.277611732;93.48506165;920.432251;20.87051773;-888.3121948;0.098360285;947504030.4
20.3633343;1351.734985;30.21855354;4.418818474;93.60046387;920.6159668;11.62337303;-887.5205688;0.098360285;947504030.4
20.36666763;1351.984009;30.21830368;4.507787228;93.56895447;920.3553467;-14.78342056;-887.7980347;0.098360285;947504030.4
20.37000097;1350.838257;30.21829033;4.511744976;93.22619629;920.6550903;23.88183403;-887.7713623;0.098360285;947504030.4
20.3733343;1351.076538;30.21842194;4.768444538;93.38085938;920.6881104;-0.236816153;-887.7341309;0.098360285;947504030.4
20.37666763;1351.140381;30.21861649;4.82255888;93.62657166;920.5331421;-15.36980629;-887.3623657;0.098360285;947504030.4
20.38000097;1351.25769;30.21882057;5.349333763;93.50141907;920.500061;25.95528221;-888.4553223;0.098360285;947504030.4
20.3833343;1351.544312;30.21850014;5.279828548;93.06658173;920.6322021;-3.244586229;-888.8295898;0.098360285;947504030.5
20.38666763;1351.505005;30.21850014;5.363868237;92.92749786;920.425354;2.984717131;-888.7897949;0.098360285;947504030.5
20.39000097;1351.501831;30.21808243;5.411354542;92.9392395;920.5308228;36.74458313;-888.1854248;0.098360285;947504030.5
20.3933343;1351.22876;30.218256;5.493568897;92.96448517;920.3985596;-13.41443157;-888.6541748;0.098360285;947504030.5
20.39666764;1351.105103;30.21871948;5.682071209;93.14453125;920.5223999;1.286755919;-889.0934448;0.098360285;947504030.5
20.40000097;1350.997925;30.21846962;5.568622112;93.26649475;920.6243896;7.94167757;-889.0969849;0.098360285;947504030.5
20.4033343;1351.421753;30.21839333;5.456905842;93.4651947;920.9215088;-11.35613155;-888.1943359;0.098360285;947504030.5
20.40666764;1351.05542;30.21878052;5.603833199;93.81032562;920.7778931;23.95437241;-888.6655273;0.098360285;947504030.5
20.41000097;1351.429688;30.21834755;5.738928795;93.58318329;920.6282349;14.73546696;-888.0963135;0.098360285;947504030.5
20.4133343;1351.071289;30.21857262;5.707386494;93.5322113;920.7463989;-20.44451523;-887.5479126;0.098360285;947504030.5
20.41666764;1351.170166;30.21928978;5.707915306;93.7927475;920.557373;23.82958031;-889.0775757;0.098360285;947504030.5
20.42000097;1350.865356;30.21866608;5.702778339;93.50855255;920.3421021;12.48251247;-889.8865356;0.098360285;947504030.5
20.4233343;1351.358398;30.21839714;5.87810564;93.15962982;920.0744019;-8.14792347;-890.4301758;0.098360285;947504030.5
20.42666764;1351.646606;30.21844101;5.727241039;93.14467621;920.1468506;29.42290115;-890.3237305;0.098360285;947504030.5
20.43000097;1352.014893;30.21850586;5.907225609;93.28991699;920.3391113;4.374674797;-889.8519287;0.098360285;947504030.5
20.4333343;1351.559204;30.2184906;5.783102036;93.06040955;920.5722656;-8.769024849;-889.2884521;0.098360285;947504030.5
20.43666764;1351.515503;30.21888161;5.599473;93.42806244;920.3880005;28.80027199;-889.7838135;0.098360285;947504030.5
20.44000097;1351.004395;30.21896935;5.454605579;93.63458252;920.7391968;-6.119486809;-889.4837646;0.098360285;947504030.5
20.4433343;1351.322266;30.21877289;5.648124695;93.71867371;920.8920898;-11.81377411;-888.9464111;0.098360285;947504030.5
20.44666764;1351.05896;30.21890831;5.465669155;93.32674408;920.4876099;34.16421127;-888.366333;0.098360285;947504030.5
20.45000097;1350.900269;30.21868706;5.623906136;93.17114258;920.5169678;7.429810524;-888.2633667;0.098360285;947504030.5
20.4533343;1350.923584;30.21879387;5.6012187;93.09685516;920.612793;-4.974201679;-887.8605957;0.098360285;947504030.5
20.45666764;1351.263184;30.21870613;5.802859783;93.43743896;920.2752686;23.40255356;-887.8037109;0.098360285;947504030.5
20.46000097;1351.234253;30.21894073;5.528565407;93.44869995;920.5018921;-14.34267807;-888.5745239;0.098360285;947504030.5
20.46333431;1351.402832;30.21866226;5.464006424;93.81377411;920.7033691;14.59639168;-889.8276367;0.098360285;947504030.5
20.46666764;1351.518799;30.21840858;5.317574501;93.51144409;920.2648926;21.42458534;-889.7557373;0.098360285;947504030.5
20.47000097;1351.737915;30.21851349;5.514992237;93.32242584;920.3995361;-17.46437073;-889.1712646;0.098360285;947504030.5
20.47333431;1351.428833;30.21892166;5.334159374;93.22517395;920.4638672;21.40420151;-889.3905029;0.098360285;947504030.5
20.47666764;1351.352051;30.21888161;5.313402176;93.47142792;920.5701904;8.314019203;-889.3508911;0.098360285;947504030.5
20.48000097;1351.312622;30.21920204;5.261804581;93.41951752;920.6608276;-7.647481441;-888.2390747;0.098360285;947504030.5
20.48333431;1351.550903;30.21876144;5.273026466;93.10942841;920.4939575;32.96444321;-887.6814575;0.098360285;947504030.6
20.48666764;1351.570313;30.21831512;5.164730072;93.1679306;920.6766968;-5.132022858;-888.2540894;0.098360285;947504030.6
20.49000097;1351.728271;30.2182827;5.086753368;93.02581787;920.7128906;-7.787397861;-887.6567993;0.098360285;947504030.6
20.49333431;1351.786743;30.21886253;5.067453861;93.2651062;920.6635742;27.06441498;-887.9329834;0.098360285;947504030.6
20.49666764;1351.586182;30.21858597;5.004115582;93.611763;920.696106;-4.065909863;-888.4778442;0.098360285;947504030.6
20.50000097;1351.484253;30.21880341;4.922955036;93.24916077;920.678772;16.29281044;-888.1055298;0.098360285;947504030.6
20.50333431;1351.47583;30.21897697;4.960503578;93.48374939;920.6782227;9.489491463;-888.385376;0.098360285;947504030.6
20.50666764;1351.409668;30.21877861;4.963820457;93.54646301;920.3674927;-20.88615036;-888.4901123;0.098360285;947504030.6
20.51000097;1351.301758;30.2185936;4.87130928;92.98661804;920.6105347;22.69403648;-887.4471436;0.098360285;947504030.6
20.51333431;1351.121094;30.21897125;4.792786121;93.09762573;920.4038696;8.979739189;-888.4432983;0.098360285;947504030.6
20.51666764;1351.082275;30.21887016;4.804856777;93.13523865;920.6540527;-11.40940475;-889.958374;0.098360285;947504030.6
20.52000097;1351.045044;30.21879005;4.84972477;93.31014252;920.4268188;32.30778122;-889.3059692;0.098360285;947504030.6
20.52333431;1351.389893;30.21844673;4.849115849;93.17965698;920.354126;-4.48089838;-887.9333496;0.098360285;947504030.6
20.52666764;1351.197266;30.21897697;4.81833744;93.25024414;920.3793335;-7.765402794;-888.0189819;0.098360285;947504030.6
20.53000098;1350.919189;30.21887398;4.769494534;93.26023865;920.8336182;29.57762718;-887.5094604;0.098360285;947504030.6
20.53333431;1351.203003;30.2189045;4.742940426;93.5231781;921.0498657;-8.33634758;-886.1171265;0.098360285;947504030.6
20.53666764;1351.415039;30.2188549;4.55922842;93.33095551;920.8889771;2.950886726;-885.6274414;0.098360285;947504030.6
20.54000098;1351.517212;30.21883392;4.503978729;93.19415283;920.78302;27.82610893;-886.0514526;0.098360285;947504030.6
20.54333431;1351.379272;30.21889114;4.516684532;93.46813965;920.4732056;-9.719497681;-885.8344727;0.098360285;947504030.6
20.54666764;1351.347778;30.21871185;4.499921322;93.3214798;920.6074829;6.94390583;-885.958252;0.098360285;947504030.6
20.55000098;1351.360718;30.21897507;4.566137314;93.36750031;921.012085;29.62963486;-885.6139526;0.098360285;947504030.6
20.55333431;1351.109619;30.21857834;4.416710854;93.44877625;920.6347046;-8.073647499;-885.3250732;0.098360285;947504030.6
20.55666764;1351.126709;30.21861839;4.619942188;93.4592514;920.8085938;13.59442806;-885.1047363;0.098360285;947504030.6
20.56000098;1351.006958;30.21895218;4.748062611;93.19347382;920.4394531;16.93056488;-885.68927;0.098360285;947504030.6
20.56333431;1351.299316;30.21881485;4.807965279;93.2374649;920.5687866;-15.54281521;-886.2208252;0.098360285;947504030.6
20.56666764;1350.941406;30.21871567;4.803722858;93.15081787;920.5792236;18.72140884;-887.1530151;0.098360285;947504030.6
20.57000098;1351.090332;30.21868134;4.914305687;93.29989624;920.6687622;17.87488174;-886.9849854;0.098360285;947504030.6
20.57333431;1350.802612;30.21800613;5.009661674;93.4959259;920.6895752;-15.09760666;-886.7826538;0.098360285;947504030.6
20.57666764;1350.892578;30.21769905;4.803675175;93.64776611;920.6435547;24.56187439;-885.8717651;0.098360285;947504030.6
20.58000098;1350.615479;30.21770477;4.995042324;93.39578247;920.5977783;-1.057105064;-886.3220825;0.098360285;947504030.6
20.58333431;1350.924072;30.2177906;5.050747395;93.13159943;920.7262573;-16.26994514;-887.8150024;0.098360285;947504030.7
20.58666764;1350.915161;30.21798706;5.298362732;93.12403107;920.7310181;32.44006729;-889.2522583;0.098360285;947504030.7
20.59000098;1350.896729;30.2177639;5.201669216;93.44905853;920.4395752;-1.992799282;-888.3551636;0.098360285;947504030.7
20.59333431;1350.801147;30.21737671;5.237881184;93.03253937;920.5254517;-6.070206642;-888.1697388;0.098360285;947504030.7
20.59666764;1351.155151;30.21727371;5.332933426;92.88362885;920.3880615;29.20438194;-887.8646851;0.098360285;947504030.7
20.60000098;1350.487305;30.21729088;5.826103687;93.46768951;920.5236816;-14.78088856;-888.2185059;0.098360285;947504030.7
20.60333431;1350.792725;30.21747589;5.56000185;93.60625458;920.3271484;4.30775547;-887.2491455;0.098360285;947504030.7
20.60666765;1350.569214;30.21707344;5.500573635;93.12628174;920.4446411;23.58085823;-886.605957;0.098360285;947504030.7
20.61000098;1350.951904;30.21698761;5.751646042;93.02684021;920.1748047;-21.51005363;-885.6068115;0.098360285;947504030.7
20.61333431;1350.290405;30.21715164;5.770620823;93.02623749;920.3718872;10.20969582;-886.1540527;0.098360285;947504030.7
20.61666765;1351.153809;30.21746254;5.701150894;93.37123108;920.4321289;3.274923563;-887.1626587;0.098360285;947504030.7
20.62000098;1350.302246;30.21737671;5.562411785;93.59802246;920.616272;-8.08263588;-887.4391479;0.098360285;947504030.7
20.62333431;1350.6875;30.21729279;5.83054018;93.38376617;920.7583008;30.33216667;-887.4998169;0.098360285;947504030.7
20.62666765;1350.334106;30.21712303;5.780447483;93.31134796;920.6124878;-7.507723331;-886.6792603;0.098360285;947504030.7
20.63000098;1350.558472;30.21728516;5.936460972;93.28839111;920.645813;-8.098626137;-885.9575806;0.098360285;947504030.7
20.63333431;1349.982178;30.21736908;5.846009731;93.33466339;920.9169922;29.35441017;-887.5045166;0.098360285;947504030.7
20.63666765;1350.660645;30.21748161;5.987243652;93.5732193;920.7110596;-11.08182144;-888.3726807;0.098360285;947504030.7
20.64000098;1350.327148;30.21735954;5.828194141;93.32183838;920.6171265;10.0960722;-888.5645142;0.098360285;947504030.7
20.64333431;1350.518677;30.21709442;6.010962963;93.41702271;920.3997192;26.33982277;-887.1803589;0.098360285;947504030.7
20.64666765;1350.807495;30.21720886;5.578895569;93.5606308;920.0534058;-7.926983833;-886.7073975;0.098360285;947504030.7
20.65000098;1351.702148;30.21701431;5.331754208;93.39823151;920.4998779;8.382510185;-887.8129272;0.098360285;947504030.7
20.65333431;1350.696045;30.21689224;5.531368732;93.27957916;920.5565186;23.67443275;-887.0186768;0.098360285;947504030.7
20.65666765;1350.55481;30.216362;5.511181355;93.57260132;920.8527222;-14.71836948;-886.0541382;0.098360285;947504030.7
20.66000098;1350.209106;30.2166996;5.471307755;93.74031067;920.5704346;17.44070625;-885.9712524;0.098360285;947504030.7
20.66333431;1350.223022;30.21675873;5.376605511;93.47832489;920.5853271;19.84921646;-887.0580444;0.098360285;947504030.7
20.66666765;1350.210571;30.21663094;5.562790394;93.3302536;920.6593628;-20.03587723;-887.7007446;0.098360285;947504030.7
20.67000098;1350.424805;30.21647072;5.381715775;93.44910431;920.7915649;0.193457127;-888.3566284;0.098360285;947504030.7
20.67333432;1350.507813;30.21644974;5.003413677;93.51952362;920.7468872;17.8095417;-888.4882202;0.098360285;947504030.7
20.67666765;1350.593262;30.21677589;5.36921072;93.4804306;920.5827637;-15.10147858;-888.1299438;0.098360285;947504030.7
20.68000098;1350.616699;30.21684647;5.641070366;93.77883148;920.8064575;21.62900352;-887.4290161;0.098360285;947504030.7
20.68333432;1350.484375;30.21694565;5.462649822;93.66850281;920.5930176;6.42334795;-887.3299561;0.098360285;947504030.8
20.68666765;1350.569336;30.21688461;5.484306812;93.70124817;920.4008179;-16.44445229;-887.9056396;0.098360285;947504030.8
20.69000098;1350.182861;30.21669769;5.175483704;93.60564423;920.7325439;27.3057785;-887.8198242;0.098360285;947504030.8
20.69333432;1350.717041;30.2166729;5.188301086;93.09091187;920.62677;-2.404168844;-887.8391724;0.098360285;947504030.8
20.69666765;1350.274292;30.21698189;5.193941116;93.05970001;920.546814;-3.514789104;-887.064209;0.098360285;947504030.8
20.70000098;1350.659058;30.21717262;5.175029755;93.50853729;920.8424072;27.13902473;-886.6560059;0.098360285;947504030.8
20.70333432;1350.433594;30.21668053;4.956217289;93.83482361;920.84198;-9.760510445;-886.0908203;0.098360285;947504030.8
20.70666765;1350.583252;30.21642494;4.933073997;93.28721619;920.5313721;-2.561381578;-886.8809814;0.098360285;947504030.8
20.71000098;1350.160034;30.21681213;4.757854462;93.14030457;920.7808838;30.27205849;-886.7335205;0.098360285;947504030.8
20.71333432;1350.699341;30.2172699;4.815789223;93.32707977;920.4384155;-11.40957451;-887.0657959;0.098360285;947504030.8
20.71666765;1350.460815;30.21714783;4.80502367;93.31499481;920.2423706;1.789190888;-888.6573486;0.098360285;947504030.8
20.72000098;1350.468872;30.21679115;4.802312374;93.44525146;920.5133667;21.6159153;-889.0921631;0.098360285;947504030.8
20.72333432;1350.319092;30.21697807;4.688301563;93.49724579;920.8692017;-17.61790848;-887.8598022;0.098360285;947504030.8
20.72666765;1350.509888;30.21720505;4.743257523;93.63639069;920.7051392;7.699813843;-887.3570557;0.098360285;947504030.8
20.73000098;1350.392456;30.21667671;4.827591419;93.39467621;920.2832031;28.32893562;-886.9630127;0.098360285;947504030.8
20.73333432;1350.574951;30.21695328;4.77811718;93.1495285;919.8504639;-21.95974731;-886.5893555;0.098360285;947504030.8
20.73666765;1350.490112;30.21727371;4.759552479;93.42940521;920.3713989;7.31935215;-886.3255005;0.098360285;947504030.8
20.74000099;1350.442139;30.21727943;4.788972378;93.57266235;920.8346558;5.798548222;-886.3889771;0.098360285;947504030.8
20.74333432;1350.383423;30.2170372;4.833023071;93.65917969;920.6838379;-20.25469971;-887.3737793;0.098360285;947504030.8
20.74666765;1350.422363;30.2171154;4.871664047;93.56882477;920.3980713;24.77828598;-887.2850342;0.098360285;947504030.8
20.75000099;1350.369263;30.21737671;4.842161655;93.31536865;920.4968262;13.84723091;-886.6837158;0.098360285;947504030.8
20.75333432;1350.366699;30.21755791;4.956177235;93.49793243;920.364563;-13.85377312;-886.1251831;0.098360285;947504030.8
